,account,token_account,quantity,percetange,value
504,6gjEcz3W2aNjcioqKkXU1mFnqGLo4byBB6ZvCwhwgmLE,EXi15D7aJpzVeggFEg88ENGAyCwEKLF1Bg11WoS1cmgL,"9,411.115743",0.0009411%,"$9,614.23"
505,D5eU51PpE1YofzvtHdYK1WHzouaWCHiGcmmCQpzNej4m,88niKPErsBqdr28Ed7a4XM8rWQt695qjfFGEhUkyt5xG,"9,375.687713",0.0009375%,"$9,578.04"
506,4Cifwf1Fn3BCRay1nK9hy9aTz64MPmxPkdqQTgA5WjCt,CHB4A9PRs8TCXcRULtjT1t4xCsowUmUtmLMLYc3YEqXL,"9,362.610671",0.0009362%,"$9,564.68"
507,BdQUNyUb9ZJ138HcJMu8qJNF8HTPZr4FQKLSt6c4GkLg,DHgg6VaAcwdrSnecZ4GG2wgPmVbrG2UcV9Vk2VTs3EDE,"9,331.630843",0.0009331%,"$9,533.03"
508,2g8aywLfRYmCM9NZkizZxcmGy9WmifRVpoFphsJeVKc9,3DfJdt11cj5Ekkq7GwrgrPU7AMAxjcMd3nwdSQRSxEj5,"9,304.806992",0.0009304%,"$9,505.63"
509,Fqgsp9CziV5DhyseYahkbFWLPFwFKsMyoK3abEjauw6Y,8uRCyLLtzAaYnwjP6XTq2hdpMJymBeZhuEqG673VUqGn,"9,300.436314",0.00093%,"$9,501.17"
510,6oFj3nADJXBVpFGFFdJaGS2e6HtJGRXMT678H4JNKcYe,DfVjQT7UXmTLdS2QHZ8vdfsvNsVpvcF6MQ3mmY8i1m3A,"9,298.623685",0.0009298%,"$9,499.31"
511,AYdnbB1XADsHfd57yCw1xUo2485jFmGRzDgF4nkXR35t,7s4Q6mcuGSETnjgNBUy6Rcz9NvDYLSwiVybfqrm5LjXY,"9,217.712733",0.0009217%,"$9,416.66"
512,JB6G8BwKzJrEM611JXRU9i1gu2DCGVNPQc6QsthDFDzt,A1Ck7SBAiBSDCRW9PHd8YFJaQDHaqQq3tWScPa8nWJxt,"9,187.991864",0.0009187%,"$9,386.29"
513,HMuSGYKzKYuAhX8iAMTdHpUmBSREWrmfYsZfyGHUSRUS,2HfuESRNqWUNWTXrnEYHQTneNu8k6CJpV35pXsU2ADD1,"9,169.520342",0.0009169%,"$9,367.42"
514,HmKsJouHNe1c9kymhyu3UNzhvYC6LEiL1MdBhqnAMNTD,HwtBYHUz7fqqGxztxaftW9gjX1BCeeqq8B7JsoLAeSvs,"9,162.331899",0.0009162%,"$9,360.08"
515,3zqyJ6Vv4k3QKfdt7GxN1gRNbAod84JnbWrp9MLoFTWN,4aUNtcBnLRW8S9s3W7TNbrCNTqRRXVo3TzyxACTTAid5,"9,153.918938",0.0009153%,"$9,351.49"
516,HWUuBtX2fdByfP1fmET4xpwPeb5Q3e1whKgXC4r1d6oX,8eMN9rw7BcSciyY7uHzwEcWtTdW3qMTE44Ly7qYQoq76,"9,090.531993",0.000909%,"$9,286.73"
517,AdjHLYTraurX5VWi7KyCQNqBKZD2VCnpm3Jb53AZ1sHD,3Kap9evWdSsgsJ3purZQUeEjrysxuypaFGhsHMmXHvyb,"9,087.708242",0.0009087%,"$9,283.85"
518,6jiW4meRD9VTPkXFAZFiijXEc81FssWSCSEEZeLpT2P1,J2FYHBC4msMoQBWTEy4FwC1c54diHXw9J2UStxYHV9pC,"9,075.629171",0.0009075%,"$9,271.51"
519,9Ro5Kb4BGzjG6Ty51J5Knzv4AYsBm8iJiDJwu2mH4p5D,FKbZqTKfW1EMP9Lx3UjjyHpXTt7mWFwZ8vGYzzLc137n,"9,074.556772",0.0009074%,"$9,270.41"
520,FnoW4B6tEuDJPKCj66kAzohQmmpkBzPHrTAt8aEGvZPz,6oVRsa6fkyUdaykJJQgjXfDuLK3WUHyn4UkQDHXVxX4X,"9,074.1199",0.0009074%,"$9,269.96"
521,A3bqT3SpsRJSPZ3M7LtJ4uvRRqBfpt5xPCABM58cQVbc,6KAKuD2d5Zex79qgWah49KifojQQCSg5nV66nsoFt99B,"9,066.729069",0.0009066%,"$9,262.41"
522,FxqByxXf7bnnQ38BAiMN8ofjYm9g9Eoubgo5eXoBAgnv,HRjGMuvKqk8Hga2P9sWV4Kwxh3BGhar3yPJAaq5WgusP,"9,051.472568",0.0009051%,"$9,246.83"
523,3JupuCPwUwkRXpXkUVxrz3a35fX3LC4zRTdETQMqbvWZ,BAPcZG8HtETB3FQvDPNy7qgPP98UKgUX5soeqFe1ECqj,"9,046.111114",0.0009046%,"$9,241.35"
524,3Xsr2wPPXavtyrAbTTqn2LwunZb2ApfxuyebeVyqx7B9,3UEz2t2FMP9SzB5mnFUVKjNhvg3avdLNSaRWCij7rLmb,"9,030.030124",0.000903%,"$9,224.92"
525,DQfHr1fWmFnFYz3nZKPucZv8VjXhxD2ho2gzsAi7RssE,DPJB58iqDmyQaU4JiQ8dt6nNn1VgpmxB1EAC21fjFsWS,"9,000.011275",0.0009%,"$9,194.26"
526,DWE8B5e5xjMXHivTy64woMXVgSs1wKJsfM2Fe8FSgUXT,3fD99uWDC2z9eM3RpjcPzxsu3Sy5Vgd7GYTqyxGP1kkP,"9,000",0.0009%,"$9,194.24"
527,4hSXPtxZgXFpo6Vxq9yqxNjcBoqWN3VoaPJWonUtupzD,DWAirCkhutzZ9uMJQmtFh9pRcijV1veQX5WcScRaT4TP,"8,930.418405",0.000893%,"$9,123.16"
528,3yuaaY1D4GHaBWweR5hrVbgUkfG2xZZ5u9Lv9Kb7UJqy,ChjQABbPh1W9MNGqVE8Qryg232xJqBv3wE8Xu7NXqKiy,"8,921.52685",0.0008921%,"$9,114.08"
529,9y8W3JsnJXHLhH8vsN1HEUHNxRbMB7BboK56oxH6Ci1E,Edz2vr98b2UykT5S3BLvHi7GUyRgxYG1KSvzQSZ4fquY,"8,911.611155",0.0008911%,"$9,103.95"
530,BN9bFo7Dh4zS22x3mr7NPQsJsxrMu7b44NbhXXAJZQ6S,8Yy8DbHavcuq724hkpeYMggA7jdhoqrCX5qzx6jcBgMu,"8,866.335856",0.0008866%,"$9,057.7"
531,6E79fwZsbc8or93prpNjDktuKk4LgJ2kLGNsufPQnrJQ,6QoJHCYrC2Zm8ut64GGmP1FkgjbME2QXnRbyM6V5urvR,"8,835.744783",0.0008835%,"$9,026.44"
532,6GuBryt6UC4rRBgDUzT2jp5PMMdPGRmytzwrW4zUr9EU,AKEVYWSswcTrjsoWdc2EvAAQmweXRvAiAfgoLXvWfPAY,"8,820.463659",0.000882%,"$9,010.83"
533,9DZS2a5eDRW5on9Gi9Ywdrh9EBGqraffaVpSrchx2yzC,B293D2RWBfy4pUwmxroeTDWtcGbxMu2mQYD5AXWHGC7w,"8,818.639491",0.0008818%,"$9,008.97"
534,FvRtLxC6EU93hM3LTkCEwvQKShox3DUityQJBHFctDBT,7Sb2At3JkS2yaVv9FREBeMHEP7b9cSFJtCbdbbabM7bJ,"8,810.393229",0.000881%,"$9,000.55"
535,3VWYz1QJq4W5sAsgorTiXF4YgTfoS6Xrix5VzSKyvEeU,7x216XZp7RsXyap5edFPuADX2wjHaxBEDuoQQFkiz7k2,"8,803.439322",0.0008803%,"$8,993.44"
536,Hrv2L6oGHu7PhQbMRZGXHVsavT15F34D3uFH6SCZuiu2,CGHSEnzyQwovkjGQuBVfebxZsGb42nSVzXouy4BcTemY,"8,800.391193",0.00088%,"$8,990.33"
537,6wiZCM1HXkjXVyCkgDEtLMXC1dLwDUsUqWAVEf2UFDDQ,4FdQG4xjxCbWPYm118qW7HpwF7WnxPRt3QFHADtdfjju,"8,760.433309",0.000876%,"$8,949.51"
538,EK9pXYKE4rBnREhA8aCzrSGoDuBz8M4A1LaiY5cJw7RG,44CR5JdzFnqRKVUJWWC472DNTHDYep9Fb2NDDCLFqPhF,"8,734.850968",0.0008734%,"$8,923.37"
539,Cs1jBbA8pMwZEv5d84SJnebdFLyyH5UhEvXpfYWcPAwu,7S3LgcPZJpgziGFWqd5meY3qN9K4qnFUar8U7YMQG8xh,"8,714.685648",0.0008714%,"$8,902.77"
540,7gnotgdWm55WXThHv8yaJp1ScfwrAK5d2pjszeujTdmr,AN2zAt5ZcFMAX6c7EjsMRWTKfrhaQLaRKNZioFSjKszx,"8,713.317647",0.0008713%,"$8,901.37"
541,5EUHrczH4DacLnnRkAoznyxf98Bh7GMm3SN1gc9NKbhY,8kH6RyL2kPGavcLFSP2jRUZ6UJbJZYoPvaXXqFaNauSS,"8,710.155699",0.000871%,"$8,898.14"
542,WsMvqf8yH8pXt8U4UaJ6omjs25FUJ3QR69ZSs8AWkgH,4zH75dbBZodhqugWBXmd39DiGakGYDR3ZPQhu3hfEdwT,"8,660.318639",0.000866%,"$8,847.23"
543,6Wb6AC88627UwxKDurn1LAqpP6yiBbJm9U1MomtFPjPX,6c16DcmBYywbjWcARhzAbfhux1UCvs8ZdWqGvYxwy3dT,"8,655.773882",0.0008655%,"$8,842.59"
544,A1eNosR8JZkWoTwo5nb65shRZaQx9NWjaVyPwGaaWhJS,3NpeSUwX4azBe9bnCphnzirLfn4XB3B4pL4gF5EEEFGW,"8,653.733651",0.0008653%,"$8,840.5"
545,4NJ4Fj9wdqvDZUwbVtVjo7dP1HDv4wNc2Whb4rVFyXeX,2mnAar5JzVXY9cxKSqRU2KGFRfJ5AvFZqsDsjWRC9TN5,"8,639.940183",0.0008639%,"$8,826.41"
546,F9eTNeStQo8fWsVXwg9vEAtmnKrqLnKdAjLT9HWLbBPi,3N5kY1wmvNRtzK1ZB73779E4kW68ATwNcvwjnKiqzxju,"8,633.332383",0.0008633%,"$8,819.66"
547,H2U1EGEh4QaevWJJ5Rzeb6ELixHULodUd6EAjBPQ2CuF,ETDk2Eix55KKkCdMDVHgdfe2c6mZ2qt3AWmzAkQjKMrK,"8,631.187382",0.0008631%,"$8,817.47"
548,F3bHw7LuXxGAWbXfHphutw8Uk95xanLhf4Ds9gWweYTS,4enRoUCwZDV6sbc9qJ6jau8GmykAL2VkJHAfXJpLaB51,"8,587.191429",0.0008587%,"$8,772.53"
549,BVJh8Qendicf8JMTVawzTBtehJBeKivWMGLN8qgFWNg,FvnVDY5aUjkB7dXUk9gkhBRZp7vzobmbvPhZEtANPsQn,"8,531.804507",0.0008531%,"$8,715.94"
550,BVJh8Qendicf8JMTVawzTBtehJBeKivWMGLN8qgFWNg,FvnVDY5aUjkB7dXUk9gkhBRZp7vzobmbvPhZEtANPsQn,"8,531.804507",0.0008531%,"$8,715.94"
551,87Wv1krSQh8Ww7THR4EVc3zsqLnnqvw6EdwfjZDcXX8U,RBsbQcmWn4vsTgyYzCBw6D7i7jwgxLr57nV8R9VGXXu,"8,519.150753",0.0008519%,"$8,703.02"
552,7nqFNpPWuMbo7Jn23GoZzdArH5xhQMDxxtDuNEqoDyCm,HQQr9QvVkritVoWhrXpmgofKFdn2UVpQqRc6Gs58Up8U,"8,491.009016",0.0008491%,"$8,674.27"
553,Gdxz75GVGCDfQhfiWbcCgkYZzHpsv87Tf1B79ir72uph,9C1hp66bzz9qFKyLG9gGHqYKJu1ZyNXybhM5P7cj6WHH,"8,433.684546",0.0008433%,"$8,615.71"
554,6en6vZXxLt2e9YVPSbD41Yn8RrFjotkK49JMQfq4PEN4,6StcDubFStfhDb9UDdpLrUS6QWuo4JTU2H31txkQjDc,"8,429.642266",0.0008429%,"$8,611.58"
555,AHBM82XPxwhjNhxhZoLyNyw3PUD3ucuZ89YoTNLHiQby,43YHeV4SgcAbcTq11Smi5NDFgS2p7TnteuMMjaLjDwrJ,"8,416.254491",0.0008416%,"$8,597.9"
556,HPPrMb4jL8z25Yz95Pqge8oTScwMWGwq3yAj1FJDPWJ4,9UXGT1JQp2YxuqwAiFk5XWvftFuiGc6E37bk82EQwzV9,"8,408.182833",0.0008408%,"$8,589.65"
557,C9h8dHGrrpY2KXvgvcuFGgfnsW7syLUrK6Q2EvtQZKLv,37C5ZYZC6ExbE2JmgnLwMd5K24fw38wfkVcvL3oJyg9y,"8,408.037474",0.0008408%,"$8,589.51"
558,42HG8wPULnwoWPCcixwBeYw9kb8Vdci7mQjs9iXV4nVv,9wrXN5MdUaHanqmx4XpzYivrPzCfuLA8C5M8dvDGF158,"8,348.198098",0.0008348%,"$8,528.37"
559,ARo5RPtKgGXM3GyJ6b1Ms7bK1uk4LKHPNXEgbQB1fXBG,HpZ1s92vhfeRDzrJ2kgaJK1AGWLi9QdQskF9D1UV9Qxe,"8,338.592408",0.0008338%,"$8,518.56"
560,Eg9xncd7zbU5wKHBaHgZsZ32q5n4mJHqFs9QXqrWKKg2,2rfpRXLgpujqo4hyMrAgd6nbh3qnYrELRPeNzqhrwE32,"8,291.897354",0.0008291%,"$8,470.86"
561,8mZGzezgci5vZ77Qdc9q51VaqcyZ1mEtbzQae6tBvG56,VkmK3hfE9NVz7EvWDt22RZ5D9CeE9pFrmuHDKdGuLPo,"8,265.627117",0.0008265%,"$8,444.02"
562,EP9qgfFchtzNcBA2o5zg2Kn4zY8Dn9pucsKSLXGFYbaz,3ztG24dcJBsDcsfTf1hSMwboiyUxr934LTe6tpKLLXZY,"8,249.02954",0.0008249%,"$8,427.07"
563,5jbN9otCFnjA7e16aGkMUtrTrzbnF4jft6UCQxciEdFj,Hy5NRAaTv3zjuEWo5hs5qK6xFhSrsNuXkynKgU2RVPLx,"8,210.141317",0.000821%,"$8,387.34"
564,CVwjantEAfqsaKYkRze7Jw97oPmg6xhg1sbgCjhEXdL3,GnAEaPiwMBmJSjPyq23ZdeoFKPJpYqT42EAQUR8hV58G,"8,151.296394",0.0008151%,"$8,327.22"
565,4CF68ogXpNCpTfqLMc8Jxs4VCs3nqP6spGD5i2M3CE7B,HxiJQEpQisneVRqKViUTmDckc3C7PNi1QtG7Pns3aLHt,"8,144.051457",0.0008144%,"$8,319.82"
566,CcneFgmnnVXXRfBMzYjXf2ueKnzsojcawtiL8p5kG3VY,EerR1ayWzNE1MfeTa65uJzuFqW61hKwJVQz2azp7Nts4,"8,135.082682",0.0008135%,"$8,310.66"
567,6pkvavGRdafa35PSqu3bHrBSUUHLQNuKt92RoGxoHz6e,GLxYniuRhKX4mHishDPhGMSA8G6Yb7rmASeAAUvPBjZM,"8,122.348698",0.0008122%,"$8,297.65"
568,3pu3M61Lyy3mUnUJC8WoK9eJx58xkibbEBmsHDWptSDj,CgXPAp4hLDci2sYCdbVZJHGf55rMyfbJFnNJK3nkjd56,"8,122.023941",0.0008122%,"$8,297.32"
569,HQuCK1sVPBGzGmrqs1MKdZg6qu885dyZ3ZJsi2GtVoG7,8cNGEYeUoFYpTNJk8SH8qA8pqh9K1i31fgEC1vAkENKA,"8,119.806633",0.0008119%,"$8,295.05"
570,EogF8vkRgG31DG3zDEySoNqApMKTm9ugMvZcHy5Mg2E2,CRJmQ9DcLuwgNA7V3pPp4rRhKkYgPn2PbV8XTYKmafvG,"7,980.34479",0.000798%,"$8,152.58"
571,85DQgGZvcjYyAw3a1s6rW68Cci4sXGskLcYCwWGsgtGX,GJ9bbBe3krxUJNVEkdwmn7vBKAaEL43FG5aXMuoXT5a1,"7,958.901036",0.0007958%,"$8,130.68"
572,5C2yZxzVVnniiBeAj9stzjPotnFDRCwnZymkwzRHNQwd,3vEkRpM2nRhshdEhczRZm9QFFtPRo5fZYjt83nqTrxiM,"7,934.760567",0.0007934%,"$8,106.01"
573,5K2K9WR7MeQBy5DaHz5kCLQiSoDQVJANG4uN2qtBRUwb,tn4RABL6oscuCnpERz6DqTFJt2cwAGDzW2ZNn1G4xWH,"7,920.81922",0.000792%,"$8,091.77"
574,3ayB6WvB2NdN89M7ywv9DqHsf4PLsggqxj8A6cc1LUB8,DjnjsKu32AxDADNuGV12Lg9DG7M68Wq35cMH4Bg9XViA,"7,907.386382",0.0007907%,"$8,078.05"
575,BPePv8URhugThAcyUAMqtKTJj2K873kdyDpvA4ys1CUY,CbTiVfQWCzPhnFxfwSs8KbSerkUGH5vKrXh7bBukWm1p,"7,892.222228",0.0007892%,"$8,062.56"
576,2arSpwLGkkkKUouFYurdiAxJmq5tP9jowrFPD3gXiMYY,4cipou3J1uE1CjCGhVE2KD1f1Afd4SRM9bUvTv85x1Ub,"7,879.156841",0.0007879%,"$8,049.21"
577,VE2A7jYstb88ZgLiZ1LfBZRfMatLf14ywetna9bgQYc,7WA2kKz3LXmXoz2jdg8VR9s9yiiSw49cCkRn625vJV4L,"7,867.279725",0.0007867%,"$8,037.08"
578,8Rivo7qduF7vqcfU73wktxPV7uwYJC5DStuHyzUdY2QQ,DQ53Gu65gXSLAVnadKrmSvNbgZnaCK7g8AaDtVgusZkD,"7,832.325618",0.0007832%,"$8,001.37"
579,H7111yhvYZSq72gMkv1AcAZ83LvLgFRfoCTb2ngz2dQ2,2Jvs2mPZkexFkfLpkjo16uQ3o8YF4u72n9FPfA1GfDv5,"7,827.38324",0.0007827%,"$7,996.32"
580,H7111yhvYZSq72gMkv1AcAZ83LvLgFRfoCTb2ngz2dQ2,2Jvs2mPZkexFkfLpkjo16uQ3o8YF4u72n9FPfA1GfDv5,"7,827.38324",0.0007827%,"$7,996.32"
581,FhtDez88G3uEV25RKK7PLAPg3Z4E8zJVybmLerA3ZCHn,7MWpQiEYjTG2mAbiNFYnMvnLCnB3K9Pumj3q2mvi2Anc,"7,817.128357",0.0007817%,"$7,985.84"
582,536LW2bKheCm3aEXDqK9paqfKxKGwHRBBqkcWpCHfFfF,FPQxwsfG594yJdmMS5B1b4GdV5Z2vbPYMoSJ7pwF9WPF,"7,762.686679",0.0007762%,"$7,930.23"
583,EZa1QNU9S9kzLEH2xmWFUdDPBKUq1HJvgzt2vAx3ZrQw,EovLAbzEChURSe6idxhyB7zLwUwXphz9ob7z9xSEWWdQ,"7,732.902263",0.0007732%,"$7,899.8"
584,91cEgDRR37KAN8BpE3YSp1W5rmitqKo1sjbWCoyhQYGy,ESKMXC9XXi5Ur3kja9hja3xpWTqdS5JMgQqp1bqhhCTX,"7,730.014373",0.000773%,"$7,896.85"
585,EaY6bUFzCWnsfP27mCphaPpq5uxacSxog22UQHvhQWJd,CV31ZhjKTWcd5xbxxCpoH9TtFHwnyWG3KGzgHZUY7LAt,"7,684.310674",0.0007684%,"$7,850.16"
586,FAe494USPvUop2ARXuVdii5B5e63fYdg3n8qmVRvgCGp,6QnHccnRaqnbhohx1wezz1erJCGFzp1QkD4hhN4vbWQA,"7,669.537548",0.0007669%,"$7,835.07"
587,4PDrunmu8aKLETTb25aG928fZrMTozrHyXxfj9w6sipe,6pMrDJW1zU3na5EJsN5cma77pYHPRWHU27ab8vhF7DPG,"7,668.22761",0.0007668%,"$7,833.73"
588,61VsHMboH4KYXBAo2WhiipV2mQhKtYvBPZ1wwJQk4RdG,AzGUoUN6mTRAWxgwGTo19G1PwLJJ9BRk4BH6oxmymBuY,"7,606.907172",0.0007606%,"$7,771.08"
589,3WSfw6pBDnhppWnxcFwiECYTH3526eRmWSrkKpZ5XYUP,4CsY1khNo6WgNgEwWrEtJwHz4Kx7gqYPYfkaKEzT9WUF,"7,592.4352",0.0007592%,"$7,756.3"
590,8bwRc4xHYc6t2QKJcLVrHJRuxi687rJJUCta9eof7YaB,6trCUYjBvckEeR5kkidGGCi3kJHjaYA7xKZuzvdTXedU,"7,585.077914",0.0007585%,"$7,748.78"
591,GijFWw4oNyh9ko3FaZforNsi3jk6wDovARpkKahPD4o5,5J7vgXLnepPPnPN2x1jYfeLWxKvsja1X9MK3dG1m8tit,"7,582.438012",0.0007582%,"$7,746.09"
592,CnHcgF7qCH7rLbV3Zb66icNvfJDCmADCC2xDLjyYY3nd,2ACg6u4V8jMuLry8D5jFq6ErhVLgfqhS4BKct5N7dd5k,"7,569.746208",0.0007569%,"$7,733.12"
593,8wMLWSeTRsBQG4yHTwmM4EoWcdipKRppuUiJU3FAxXnv,6F9cxYXRtCRC8yZiQ4HEJCPKfwuBwTu3MGU29GE66NJ8,"7,548.813934",0.0007548%,"$7,711.74"
594,B87LAntZwgJWwuwAE1dpnyxQmtu1ZFjFnHYhYv1GFydw,9zaoDGSxyvWgThQ5BWw6baFGSTNfJYoakwyQzpfRNrdz,"7,529.68875",0.0007529%,"$7,692.2"
595,HipMiN8BCbYYJegTwuTQ2Ui67J4Zp5VaH9iSEJrn73hX,AQeXXnnQkNXseKFeLodGZv6KLJwQUCYPkNqLzceQoDuh,"7,522.896383",0.0007522%,"$7,685.26"
596,9emTzHuRUPZurDSCKVJaxq2CSxfKEWvbyvG7iKL5eZfR,CCSgZ2NdZXH5zMWY2ZMrVbge8E6NN3TdX3c1ZEU1AgXb,"7,516.361251",0.0007516%,"$7,678.58"
597,8GoCZrfMR7esPojR9ZBevEiZvTL1mHBsU1ALDHmg9Bkh,J6mmiRZsLeEhcCD9ZZ6AJxmNMvUyK4F5Ru5mcsjtrFwS,"7,507.941216",0.0007507%,"$7,669.98"
598,9Qgiq3U5KbKmJqYeHsRTrgN1697HtN8b5vMV8h11maUW,CmLhNVYz3Khv6VCGRPCjwgN3sbNhYzQXXTBRQH4Mg9Xa,"7,503.729581",0.0007503%,"$7,665.68"
599,EU39HgkBDMZXYfYmGp7Kj1mqCDaUpdhXvCnSMrvACCr7,4T5JzTno4ws1kbkF9u6QJTG3So98tnWTPUm51i97vqH7,"7,490.809612",0.000749%,"$7,652.48"
600,9gJzLPRv4GYbL5psyGfi15DboGyVk1BjozW6b6iHCfge,AkpX845b2gnxstpEkEi8iaLGMDyeDt9mtwfkevKE5iZU,"7,467.383531",0.0007467%,"$7,628.55"
601,CfF11D4WvWxNRbx96bR9bSTy7iPRr81uJrBPLqijJHV3,HPFcPvJBbaKEmVH3krr3kwpbSEf3C42bp4opsgEfy1JM,"7,459.80716",0.0007459%,"$7,620.81"
602,ER4ap6adZx95zBeJnmxPKkfr5PMYNwvDS6U1yHJ4vNvc,JBbV5tG56jWH9bbAA6HvU8sxXpUYhBnhJJbYGfF9LWaY,"7,442.425277",0.0007442%,"$7,603.05"
603,EFgs8YXh7uN92ZR3czbrPCgyW2yUsqqk5ys4PffpoXfh,5QqsyzXNkQzftkn63ie26k66sDqhbVbYgSAKYk2gQrZ3,"7,438.493547",0.0007438%,"$7,599.04"
604,Fd1ChTomQUJXShRJ7W1ZcaSzDtWVzreFW8NJMmgXmnoV,7YM36XKzPvPF2YngN4j6WPTrppWkFNLKGVq8jY6QnWe7,"7,424.939859",0.0007424%,"$7,585.19"
605,BLFLWXSTN5x54oU9tjaD26gnv8x6D1Fj25dQXrapCXpV,FwhSncKXJopoMcK6m49yqL9AEopbdmeSrrVccktusoe8,"7,423.242302",0.0007423%,"$7,583.46"
606,2MCMX4yW7cHPxxCvPmyGKjdcWwn5xVZqjiyesgandQjf,9ckHSCqEskQP9bh3eseQoEMZiyDzZUbDh2uRyfhVxAJK,"7,417.109793",0.0007417%,"$7,577.19"
607,BacgmGWgCGrMnQa2yRspcyinzpVmABGsP3uRydwGw5Lt,GmMVgyki4jWBNzn6Vu4g8nYSUasQhPkKyZWsbckwExCc,"7,372.878132",0.0007372%,"$7,532"
608,HJ4Mex4GQTZGxEB7h8LQ2yYrdFh18rvaf4ARVkzq7oyN,JBQaaaDbDuGZ1jKHgE5EPDBf7PF7o1ehmGvPTbTGMXKj,"7,364.235711",0.0007364%,"$7,523.17"
609,CGgmm7EKvVyMmPKEsFW9rzHSHaBsgBpJBvJgfzY8T6Rm,84B9pRqnSFUYxZv8aYt19HkKTkJX8PTea6Lg7cBRAJ4x,"7,342.722295",0.0007342%,"$7,501.2"
610,AXQdiQPVNREKZzvFoihPE5J7D6tYdw9LiS6nYWn4PiHG,EamjnCLYZjBkD3gdN7cih62AoPFqqMvZk4JgbhVR5pQW,"7,318.741772",0.0007318%,"$7,476.7"
611,BWFJ783W6Yuk5JGSEgY1ju1NFTrLtmFid77ZGRC3N6PF,3s8TLWW5QXUGcpbjLNAverjUEdXdQ3PWgaKm8MdzBpqp,"7,272.48957",0.0007272%,"$7,429.45"
612,5TtbuEBZHXbfphNUFnVwSW7sjiH2TuX76kdm7PjMBzcv,AD12Y2cEpfGzh9U3b9evqcL11PQXV6JWdoRLwWaoN5hP,"7,267.21875",0.0007267%,"$7,424.06"
613,7Wm1AM8dgNDqmdaxiyRm3sigZP1b4ysu9WjXUevWYea4,2tqoc5it6dXj64ybhc5mdmxmnqne4zimg1F74NhzmmJ2,"7,258.140012",0.0007258%,"$7,414.79"
614,Df3tQGWpEBVg578YdQmgnNrnyw1rFY38HZRhkaChAAv2,AajDCR99dcRYu4EXXJ6w67E76YLw1V9vCNJHghVpAbzF,"7,251.7523",0.0007251%,"$7,408.26"
615,8M3uVjzEpg2kBTfULbrSqkSv4AZ41rJrb9tzjnBQ3KSD,8cvd3YQKRL7Uq1XhcgyZxBduqDKykCSKPS3drSbaCsx6,"7,231.514666",0.0007231%,"$7,387.59"
616,25p7SndAGPSpyDst1YkLYhAp3WSNqCiFBDj3DvknPURh,GNBQZF3B3SG2sSB3nH68Us1hAKXNy32UGKQw5JMtLiQk,"7,229.884845",0.0007229%,"$7,385.92"
617,4BSLK8eUCiEWPwg5GqHdrBXLtHPvyfcXEyRpKyQu6Yj5,BRT1xZGuFwccSxRXZ7xYaHmLUwdVN7F8To5DYvTThVWG,"7,208.054403",0.0007208%,"$7,363.62"
618,82SZKaGJ83fmksj9qKvwt8me9BL14RsAN1dqbvaBPQQS,61g4LU8QUmDYmvh5c9LtNm4Eabbe6GAuCzTAk2k74yyr,"7,186.391975",0.0007186%,"$7,341.49"
619,6SeV5kByhnUBg3Yu134dfjnuynS4U3226EsU3zqcHcPc,DUo5LE33KWw1R54bAGKDj2WrkDZmoA59P4fHh16QcTgZ,"7,158.956818",0.0007158%,"$7,313.47"
620,HMBsf7YvGruZnbaHVnfibtZDXoma5Z9Z9HHYdBFJQCWv,6V8vf2jmzj7AD3g1cVMVMbkkosVPoUG36fygx1SdHgcE,"7,154.911859",0.0007154%,"$7,309.33"
621,GXk4eqK2yXtK145jDyAMttscjWc2VhjVfd9DxMHqqMz8,dS8R1RdZGfCncp1UmGRhqGYoANn8stEsrcgjiDnK3uB,"7,090.398566",0.000709%,"$7,243.43"
622,C2vySYgo83iv8Gjqt8nUM5RjEkVQjcRauuTxWaKkc5Hv,HuRxBhDob6ufRLFCA4HkXecrcFFqzumSHht7LSeDqAnJ,"7,090.018768",0.000709%,"$7,243.04"
623,BK87V3PLEf6ojS1QoQCkx3u4deSFwvxzNQnZfywAoLgi,5SBwjHZ2ncC4uaVRjYCJYh7E7RC3x1NBhSguemofT1Fz,"7,085.763186",0.0007085%,"$7,238.69"
624,9mPZ72YLNfnpAUAGrEshbf8CuEcivZAyoJCnMZf5ELdb,EcPyinBrbmzhdzrMhpAQgxaxgMdehjyV3Yxon2dEmKY4,"7,038.182644",0.0007038%,"$7,190.08"
625,9n5wiAVxLpkkVt68tYi96n4mm8z8wcjjw5sPZ3znwsmK,Fcs45AyHDuoSzxeD9zajxa7Xqg2MjGzwMfY9xijWxuuj,"7,032.780737",0.0007032%,"$7,184.57"
626,HAPdsaZFfQDG4bD8vzBbPCUawUWKSJxvhQ7TGg1BeAxZ,8Yx186Jrk2tiw85Kj1xV566zZsUammAocDjXWqcArCmA,"7,011.100236",0.0007011%,"$7,162.42"
627,FVTtsoryQAHasR5W6gE4iaoe8ShcKT2Z4jbiYfXsixVR,9ge7K3EyfK67LMefP6WNhW8SNMSN5iccBCL3GMEkSfTW,"7,005.113585",0.0007005%,"$7,156.3"
628,JDGREHnDMkh2V1f8gHeVzhc9qMc1CabrsyPRZpkAwAsG,AcxfbeuXT3JZhB3mq8gKoLSb7E3yEPivLrhtthVYSMCT,"6,999.978537",0.0006999%,"$7,151.06"
