,account,token_account,quantity,percetange,value
653,C1rTKNbGRmSAaFf9oKZJ14pLfQxpjnjaDGEn1QZTPxzc,CFDoPq12YdDi5vwBqs4s4ck1MZArbqhkgrapTLMrSUBZ,"68,241.377951",0.006825%,$20.89
654,ACjZHdmt9HEQiYeB4n74wKLjTHwVjXxcmoCcphZvB4S6,9NwtdQ78mtZMR4tyxChmtCszoVpgWiQFGaF2S9iPR8Y4,"67,459.583402",0.006747%,$20.65
655,9ccWFd7KFoaxkYBdwSj53CcdWP1v3kKCmDVVkdE5XLaz,7RcH8HT8K4iBCuwM87NbtHUNBuA8U98Bi6qNbXbwZaQp,"66,842.652505",0.006685%,$20.46
656,ArNb9jgB85cEi58kSjyd6rpbb44Sxs4JK2fWwgBckL7r,DpdYKFmvaikuub5XoytB9EBrVdWvx8NzDmMG98yGXxj2,"66,327.112211",0.006633%,$20.3
657,AUJ1ZTFaSfFyUcykTCpvtBWCXqNJyKFeLM7eJaHsgXnv,6YMS8T4eMaKJtQKmViDaqbHDJPkVRMPGkFB9SSvhzZyg,"65,567.455148",0.006557%,$20.07
658,AGFkMmojS1kBR7MJuYhY3EYkLmMTwg5mGjKoLXchBPyE,8iGxEuB1BCQPoDC3gfk8d3x3a5JJfzq9zuG1Un2evuwk,"65,155.540675",0.006516%,$19.94
659,FwbPg2uftkuqrx8Xq9T8CRvG3mVJzFAj2pSUQsUkij7s,8Ps5U6DsWe68DLEJvXLhhZSTz3qAyz8DkNBgi6XXPNTV,"65,143.330931",0.006515%,$19.94
660,38mQsTVpBcsMvqq4bZmKSNjuSMavs7Qb3Q2eQDp5UXbx,45tKVizXZKA93q7qKJkSHzB1xvREEagaBatuHhx3Brm2,"65,097.434952",0.00651%,$19.92
661,cjLJZdb4LLTADZbYaezgHzJr3QQHmtCx3iHxUkq6F4z,BJmqYWtJLM5EXnFbwgVaTB5mRqmcazjREUnr8LD6jqUv,"65,054.561948",0.006506%,$19.91
662,HzWL4Qjzcn1dT4LUP6Ho8ejnudwjSXNEswQ6KEAc58rC,BWDanLz3ANMgou9HeHfLZywFQck4TfrXNVehTr2jXSjA,"64,994.733409",0.0065%,$19.89
663,BXXjgt4SoCp6qP6afCCx1fhYxNp2Y1zxMQd9jhYM8Scp,EbNcikkG63XM5jeNBjXJrjZynqnTMmr3oGJ6XACb17gb,"64,916.379511",0.006492%,$19.87
664,7HUSXzCaExBLkJJyATr9Mncc8TUEa14k3YfbvtUW8AHE,GaYMahkV8ScrFWqByzoCQEnURw4h3zpn8sB3D4Wn6R2T,"64,571.66813",0.006458%,$19.76
665,J2KM93PZM7WWyPAJMAVsoix6uvrpSfxVbo1AGFo5jxTN,ACKZnzP96DfcZX1iik6WVJovgVFCEEEKLF3QBH6SNr7p,"64,462.306315",0.006447%,$19.73
666,ALF8227vgTePuNahte2vyHM5x46Qr8puULLCVm1zDeFz,5oGKmn1dVKp8aXu169HqqkbZxgdKq1bwUaqHGt7p6P2P,"64,170.578089",0.006418%,$19.64
667,Aj6RFei2CFjzakXd9TZTVZH6Yt2HyWchpr4L78odnSR4,Ecaw8YbxpcL44wWM4zskTZUiGPrtsTZjWSuqnxW6sumf,"64,046.202137",0.006405%,$19.6
668,Dykm1DHT6hGctVzdU2BhFwWBo4tX6KtYiDtAoh7zzp5y,FaGwVJSCfUzArsHtDzhgF3fdUNkeiYowCR1p3bk5qRyN,"63,707.06146",0.006371%,$19.5
669,FPtdghAtpnsuaSboNqzofSJhG3EpQKafKbbVHuSzoNRL,Hxfhm3tUFUNeng3fpkiunRzpFdzxU8BMRHF88c3zr9Qk,"63,644.347487",0.006365%,$19.48
670,BvjGEsduXPqiAX4WTmSbDbjR7oZZmVa7X2au7rv5nzLT,ELLspwzLXyQeiAsYuMnxFGTJNe27s1VSK1PpCjtYK6HF,"63,244.416097",0.006325%,$19.36
671,E8XiUzE2ypM4M9kbt2cjp7uKhpVUbHcsRtker3fYkSUQ,AczufgXnagRSEcn31ndnD7apr86mBsTxmuQXTNJhXRJu,"62,111.266671",0.006212%,$19.01
672,DxeP98XubmizgjE7kg6k5uouMs4XXufNKs9Sk5zC3SAY,4qCuKr5hnGCoQVspEihmXbdK6nPQLudPmS2zDMYTc9Hn,"61,760.107272",0.006177%,$18.9
673,3qUno9mxaYfVrujaA3cX8XdGUzoTP4G36R4nM8LfWtuU,AL2itz7231Q6JyGpLVvdDM9TePX8XUDz9ysaexJQcQ5H,"61,675.863154",0.006168%,$18.88
674,6jfkgF8rShhkos8AA3bfQ424VYuLbWVMfrrqNVJunPgH,FTncBqJ1sjRNrmgqwR4gWdyYCL5AECG3sV1WD8rfwRrD,"61,417.979734",0.006142%,$18.8
675,3VuuUrWpmCYQXsRg7YhpAdbxSRiahyj56s1YKJY3yekM,FyFCKWLix8qqwM6CEXR14g6jE5d9Rxx9dTpRcKcs3WMV,"61,295.469739",0.00613%,$18.76
676,9H7Q6bBZTb6CjRR6JtTwXpDant611reF9X7wBTe2KH6d,FfS9M1YJTENCGuUsxXytjBuLCLcdw3ohdaS5e5z8MJpp,"61,293.800851",0.00613%,$18.76
677,KoZojLdX9HHXmR8PbwJ28S7QcpXQEdhBrJGJRAMFSn4,6xvwMwYVDetfGAKMFV3pAVUN3bF4KKyTqXRaNPBavtGd,"61,277.012949",0.006128%,$18.75
678,AyrvsnSR5yYi4C5XHzrnDraAVUQEY1HEhEsYkpsved3P,4nCC67TnBFpurFASYXiFuhuAVJTwYJsuPyhhfBTbe25r,"61,267.09836",0.006127%,$18.75
679,FTtdvSWyjt2YaihXBYAJsNKFVJSRPmCEUQgNE9XSqoaJ,DY4ocxxcWuMJqh9U3mmVi1Gsc3pJ3WhSzviMEWvjuR7D,"61,261.816942",0.006127%,$18.75
680,B5wWCYDFjtwu1BEKQTTjRRgKXwWxR3PhGHBN3fdK9eAp,5uvctkY79cyJ9i81rJBCgxT8w2q2dwByX3rVPLctcgB7,"61,257.526121",0.006126%,$18.75
681,5wHtxS9JgXRRTk4ytPnmFrhv476U2v16Vfxu4tA3Q1cC,6YFTegU6eDc22keDRxPtpimy8CT5sUoiG3tWWT4BwVZ1,"61,141.580721",0.006115%,$18.71
682,6gpueACkaUWkBAfXsvCEWcvq7pJT97Dxok8WTFMXndyR,4Z3sTwWRtTuQc6kNdKo2xghq9nx8LX8SedVDCdSwU2aY,"61,049.056047",0.006105%,$18.68
683,8J41thnLKcAjrpG8eDHm36gS9cCmg7vmKFUyMaY1Y1VF,DSHXYawhVac39H2zvSUp2SmNstd1fbaxQpMrkWrda7zf,"60,949.175487",0.006095%,$18.65
684,FySUstQVq3JPPNhE1PGWaBjQniHMahyTF87uJsrFXqk3,E1nJsrWT1rTAGRf4ZYWvGV7QqfrFtwgxbZW93HhmmmkN,"60,608.234325",0.006061%,$18.55
685,HVwqupexNJqFvx8nwvHQEf39Bed3xZFhgv1gUCuBFu9U,HqGAaiPn9sQ4ZCm6PeUyFSBy333aSoCRj3cmB35wWVJ1,"60,447.781106",0.006045%,$18.5
686,5RLoZ6VbRb4eBNxUgtqfn86JS2AsdhiX4TA6SnNZmwwg,5wotfd8mSrh9egE94RMgHjya2nyG4SSGAhcZRC6T4BUu,"60,380.012735",0.006039%,$18.48
687,HYqiYWp6RNX4gjnqc7Z4KfkyN362MxLudFkWgWibAkzR,5npLGf2WTDYA6R7JNHFKPXwUuHCGKvxajAeAh4RFUJWP,"60,118.783226",0.006012%,$18.4
688,Hv4PpL4LXuvvuy4Gi6uGoQzvivuj8rYkpxJpecJEB4T5,3CR3iJQgfMg5gMPEqbbB4b6FZ8yRuB6jATJ2HJiDV5Ve,"60,000",0.006001%,$18.36
689,4FZbH4pJXDMyHV6sENsxiyczeneTZiToYzb6yRcwVjpy,A9rPYTvytjo8ng2WvhwxCVo1hEdysNjGjTTs9kZZLurL,"60,000",0.006001%,$18.36
690,HbUFv8NJZQA14FXBntLU5P4p3JW7s4pHsTq4wC9kDcDX,9XHL5WwYnx5akZWcAWWxJBFSQTiuDy4HDRt5DHWF4qCw,"59,633.557686",0.005964%,$18.25
691,9m4ziTovFUXiFoN7RfP2up56FrTi8uunaELd6AavNUw4,J29uf2mdj8dcNG8GZNxESRpEqfPthr8eohvGTakHxiAc,"59,511.393791",0.005952%,$18.21
692,E7guL3QSBcGjQmMa8aoKawUN9FjX6swBXhTHWdEpqWo3,9Cdt9dRBtB53LhsvguRCX9VMn5u5dLLqaDsM5Aoinq9c,"59,361.628573",0.005937%,$18.17
693,7aYjqG9twioCVxGNjVdJ6NTxJ1GgeCMAgyCcm896NQT2,36MZcqeauJGzSkbn5VrRr8KJ3FcJwrFnB1JJFpza1qYj,"59,245.965073",0.005925%,$18.13
694,322RQ6bBTsTiWQUc8ubnZR6eByX4H45hMSCkzJ8tCCvt,3wQBdDHDUeg7KorSfqWUn6JRaZqqy4ZSzw3MtNq3Xjpu,"59,147.228802",0.005915%,$18.1
695,7ynRqZu3GJoq2aQrkv56SLBsSnnbB9qyNV8DDMiT6GdD,4VbL5QVfRxxoFHfgEknwLKDBn9a4oWm4xb2TY5sfTQTj,"59,140.614545",0.005915%,$18.1
696,2XcT2PWj8VoNauvkjKfguHNmSuYuwzSBRDMm7D33ACQo,Cs6PhZoxgwB67FKdouPtKhGMK2Qs6hZmje36bKESxABn,"58,866.499374",0.005887%,$18.02
697,Vu1fiTGUNPPuvAMf7SfMfbzsdBAEshU58xxZ2kJwMob,2YpNhVX89jLU2wU4mWPP8aWcZfHhgf17ymThxbNJcyZ6,"58,749.477603",0.005875%,$17.98
698,EThiXSvXr2UYEEeBf1goTb95XmzGSbKzrbrnSq1VPn2j,FoBG2pY78yRPBRbryGGTHmDanAeAJQcpUpTPzweAJTK4,"58,733.882958",0.005874%,$17.97
699,DGk9xYzVtHSXWcXUmjVowMHw3tSxCRGiiyuVNrswLnuw,HTmGhBTf4taozkd8vKRtRb9kC2rrAZoiJimeUZk5mB5g,"58,598.783748",0.00586%,$17.93
700,DxW3qdJ7J9pRiuV5VNAwQokRDAxHHWk3ADkJfAouUeGJ,23rnXRU5nhVKY175Kzie67eerrKFEy5LrtSTwBMidvVU,"58,575.166801",0.005858%,$17.93
701,GEp5cnUuat5jEhvQjpWR5H1TyAxK8Pgf2vgtjmDTnxZQ,8uVx7mdS9aKioWbb2yqnoRtXrtjrXSTLXNzqQafjNN6j,"58,256.909366",0.005826%,$17.83
702,9dWhU1eWB6v3QNUUBGmBttji8K7DKSZMqmczAQV1byN2,3RZmkSdm9idxrBbNFk84XZs5AX4WVudzBXPz89Fs7HUz,"57,988.649068",0.005799%,$17.75
703,9384bsALANPWzLVPYR94RSHUPhTQsJeTuoqknTHmqc2e,5Wr7gz2C54N2xyqPe37fhuEbTtoj6C7WHwvHJJJhxMrM,"57,713.183184",0.005772%,$17.66
704,J2tqsHuVorrQXs155py3tnifmQgmT2hQvt3bsXgJdUnn,Ho13F7pgmpSWN1szvbQsdWjREwYhw6jqXF837EebUQXp,"57,557.75721",0.005756%,$17.61
705,5p1ibuqqYangWSZNzjErnm3fpbRNZcXmWTvqYEjnQngr,6K5n4kCwW436y2vsw1xFXXzbKkPTEAquj6kaZptDV7uK,"57,041.085789",0.005705%,$17.46
706,FHYER2edwtfjTyEVj9vSR24GVJyhEZwTJZJ9P7YCQDjt,2VJeLfYXHLP2b9RtBDcRQkhbTfBdD5WQM1u1vTGij6rU,"56,419.303103",0.005642%,$17.27
707,BgJfHTTgfp7rPXTCgGwJaDHNr12wZDzUTPBSRz2YrYhX,7PA2vA2zp4MNpYG4BK4wLxJGijQEAbcer8GtdbBxDSXe,"56,278.907222",0.005628%,$17.22
708,9cvnrVqaiGAxYTPf6rVp6Axymxf4y9kRiLRPWqapJTz9,HHPeTiVhCLiJfFAReqABD3LF5NgMyNYVtNg9sqU8rqWN,"56,168.8868",0.005617%,$17.19
709,BR86jADCpaSHz5HX25ewSLQckcd1WfKXGK85LRUoEpn7,31DQtmfGA8b8fyeJQfZXDSzib6vEnT3KvgFUo1iAbEpA,"56,008.490836",0.005601%,$17.14
710,5eoQj3ja5jcRas3M1jvyDhPaNQYijefWDoTBXWgu9Yak,3VRV3xciMrt3zKzE2hfiFz621zdof5qWJ3oWwacSvRt1,"56,006.364849",0.005601%,$17.14
711,EgM46WtGaSz4YbXENyzf5CCEdFUw8pU6UvBCVmkJK8VH,DdKdwVvsG7Wy7YmdkXBBVBztx67LXjYnc93Rhwcj3rru,"55,847.606747",0.005585%,$17.09
712,9G9Hn5UwjY8dmUy5Aha6XDaLer9X9DZMVbZfAErUV2ff,2eQWgMNYJp5sauw6yv5BDVJcN6dr2DTFQ6N8u8Mhh771,"55,499.463998",0.00555%,$16.98
713,Dovei1CJFErT2PAypZparWAmfBWr4qkZ8zQYJj6wBuYw,DRkhN8s3TVTFgKV7BDsKBXdGnoux7g9RVQntq7yYgusW,"55,095.42492",0.00551%,$16.86
714,CpxArUu1KXkwVNHhuVeA5jVDATJuaKQCECCAa5kfZh6M,BnN3q75ktb544kYkn7qJjMfjHXoNMJqW1532UpXS1dKb,"54,978.253804",0.005498%,$16.83
715,BH5v9Ki35G7JDAvt2CR5cjQSbujjiCNUkrvHyg3enCBm,BKCDseALGHJeaGZ6AFSDTtz1cJHcpNrtMdKqAcE1abXQ,"54,642.583675",0.005465%,$16.72
716,CEdKVC8f5AjXgWUTaqHfot8igH6TMhtCbmZhwFZnJipu,R5qYKGCsJaDRHX6CuJdZLLJLJi3HhxkcB4DTNjVeGV7,"54,389.008714",0.005439%,$16.64
717,HbPNv9SiS55vUke4dYjJm7h3bUc4Rdbkox9ZZjpp9KTN,62mjcgy6aBjV6sSw3iq4DkGKnzr2MmxfSrEZtJKmG46H,"53,858.929608",0.005386%,$16.48
718,C4NeCnzHvNhdGemAhYQtfVexTuJSNvCAT2G7XrFcpYu5,AurKwSYDZBsRjzxLZN1fWkK32KDU23x3ax3krqtyhVZ5,"53,726.863684",0.005373%,$16.44
719,Fwbhd2PHqUnWX43Xf5YZrtNtQDUMXcUupKMGSBWEpBJ4,89dAieq58TZAzERn3DbvbuWbUWRkoQziu9wdcWJfvLBA,"53,685.51028",0.005369%,$16.43
720,8H3xTd44kreszGF4QnKUem9vzkjHYT6YyyLwnU2Eo3oG,GDmPmUA6iHQzghh3uPP6HFgDdoHtMSNgDsZMJC4ckL8a,"53,559.947446",0.005356%,$16.39
721,5DuMTvMZfiyHLWR18QB2bpqv9dASGE4px2GadptzDMA7,G8F68c1R5hYqGT4ab2C5e4NnMwSru2KGsCHRKtZwTUyP,"53,206.250925",0.005321%,$16.28
722,ATVk8aSiQV5qePJ4UAgPfUXFwk25KsvqB15jNyFFyR9q,69vtsp4MUTJdfWeJt2nP2SodtJzCTt1hWE8Br7Jc3pR3,"53,157.482255",0.005316%,$16.27
723,3wSTjCbouXKvQNxeDPf3iJzybvo7a6yrBEzYYhZpjc6m,9WDDgY2hTyLFRVAYk1h6wm4rjrb5u22G5RDbP4g4AXC6,"52,823.572176",0.005283%,$16.17
724,J8fsokqXnxEMeRDca9TnaBA1rbB86HFWAuSGogP59Fdk,Gj4ZzhpkCeQioqLvbtAfGZn8hGVehzjEYhnXqWbu6uqb,"52,226.793663",0.005223%,$15.98
725,D6nu5DcN8Wa1xcUy5vpxv4rkc31CCLrCsqgbjmvW6rWP,E4zVXMngXVU8Js9ft129PJeZkSGExByR5nZFkxYN55CJ,"52,176.848824",0.005218%,$15.97
726,AvThxKnBL8Ni1ijGkjypnayxPq1rc43XTrbYeDeCWULo,FjhBD6t952y4FBZumR8N2yjD5znssYe47Bvkzdv7Ss99,"51,419.730213",0.005142%,$15.74
727,DQPGQuJ3pTsuem5ha2chHeH63VEKv1tQu5iqkBpqn8Mn,8aaRgQePuiJpgeoXoTHMoJXs2T3iBk4GJQ88AXmBPXLc,"51,350.353544",0.005135%,$15.71
728,CT9zKS552JA6up2jJjEAhoHAhHx1xGPVFfFycRZM87HZ,5JvH59kpvBp5PkdTfAMd7FyPKpffk2NnRdEMKtygNpEd,"51,330.390914",0.005133%,$15.71
729,DC78VAepoAEXh5kkNZkZwdqa12cARLqarkfdNHWmCGNU,5SWPm9hSDKavpr2cmboeTQUPSiCXnzFr4fvNR2K82dpw,"51,189.567101",0.005119%,$15.67
730,3cTyCqs4SQdG71EQ4FBMBTodTdDCapH4RBD5c74NEheD,5Vw2ByCWTJACT1N32YRTrvfg5yAVFGxXbxnoFLQF8VGW,"50,788.227734",0.005079%,$15.54
731,FeTi6saTfzhbAYAkAK8YC56sSdEhjTrmaqepR2rxR39V,HtrPpowvPVMXGaiyfBHvnXCCuUiPnomy2aKcwWJKkRbb,"50,769.906959",0.005077%,$15.54
732,CLy1jtjrjWDMGUQuGrqEq1bFxrP9HRebJHAkHDehwnCN,3df2oFLP1WU8kUkXYV3rfxV3RmWJbdegBU3AKVjXYr3s,"50,737.090862",0.005074%,$15.53
733,4bfBpYmDDWLNd7pT2oSYoyVwD3CQo7miDWrEwdnWbbDX,EmVLs4LMZbgJpwcy7kWHaGjLWqxa4NoS3YJBmRmY52v2,"50,720.155946",0.005072%,$15.52
734,urFp2oNA32Pwo9dtzBDMVXiAMqHAfCtTEP2EPpJDotx,7qRYDmwK3GWrptwU6BmR3syQEu4uLTRVpZnwF3L5xj1q,"50,338.422942",0.005034%,$15.4
735,Cb9cLodhkyxYgF1E16XrUaNhMPtcDTvbeBeEGGGyCbQH,7NjhDMRM8rbVs1DcmPvofCZtb7S8VHjCtoKungCHCjWB,"50,104.061351",0.005011%,$15.33
736,3ErJLxsDaCzMnto7GbQ3jAEu9GnM9ZankLR8VpvzAJZL,J2gP1EfKnPvTg3SucF9ihqafHEX6UtQ4WLDkizFCVSc3,"50,090.930024",0.005009%,$15.33
737,DYdEB32j1gDm4HiKjBzWcX2zsz9YNziRzruzZFJTc1EZ,9WCS7yirhT7NCDigsfAcNziTW9fbGUPHXx2juad6493h,"50,000.583093",0.005%,$15.3
738,27K4KJWXfz3VtEpYiUmRoh1UekHhuJRmd5Mmw7P2vukB,2G5ct7S5VVmqEFuj5xf6FfUizjDLpbvw93G7TWGHYexD,"50,000.459819",0.005%,$15.3
739,3Nfi2hcR8bSZrrPvLLByGJyJ128vwx7sNyLvjnTV8hVv,GEkXcLHVFWbnp6uYYs12AgN51v8u5JshybZh9dGWkbd8,"50,000",0.005%,$15.3
740,DfsQYNu7eBD2qgJm34LySmLvZeRN3nR5F5urzyo3NWm6,FMyqXeaG7cTLvLXTxEm74ajgj7TELgKBXvJcFq57Y1sQ,"50,000",0.005%,$15.3
741,BuZt1aHGms8tHstypUpdGzcsNgaDdDLDfGNq28CCDQgy,7gHtg7uGEGxnXfyDgoWokG4qcbUEzcjmuu7gFtjnJCac,"49,921.310621",0.004993%,$15.28
742,GS6byzH6R2ciNHaQovzJwkTFzdZ6DWWzvk1Hy6QBm5fd,6snYwjVZRo4XPVR1WJ72zLYLQXNbTSEmzjp9YdenKwTn,"49,758.659751",0.004976%,$15.23
743,2Zb4UZzCkNejZeHWyt8ifriPg9N8HCqPiw3pXnP9rVui,9XgDxhYg2Sm4ot3u9emFjyGVGfqd9Kn694NW6126LD6A,"49,540.602802",0.004954%,$15.16
744,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,7aukptD17htYDEiARMAtDAs2TpJgh7EAL685dymCPhQy,"49,307.228986",0.004931%,$15.09
745,DhSHQVzHNLeBXf2HA1epZXbkhG3irbDyqqSoQomdrBvh,9j2uVFnSbVi8gc9yAji32MUuEZzgRbZacNGfuNVNHyXz,"49,147.931439",0.004915%,$15.04
746,BqbMwvAVS3JVQVzwmxFnYBAYG5abvikFonx4GHJEwCbp,8j9WjJj7x2c1VotEQReAbKFMpQUXETQp9gCe5byBuKCB,"49,048.409466",0.004905%,$15.01
747,3ALJwmycvjbDhTYYfVCZvMsRgkXv1SN3gm2PP5jFQmNb,8SSe8To8kgHm71EAQgJq3FkZ2hWazQDKnaj1TCmSycC2,"49,028.004101",0.004903%,$15
748,3UVrkYPfzKVGzDArC7S8SjdATybinp1FAKSjphH3Bo9K,9XDD3ZvDGefwtKGD1TzumVfzGq1Uw2qPZ6VeQ29Hx6Xt,"48,998.139729",0.0049%,$14.99
749,39kT3dBeZqaFRG48AVP2RVJSRPcQ4qEcpTKNb2hPEyed,3zBPgRcmgoRm7E6pFJNabsnkLMfzWKcAAwTe7nVCKtzT,"48,454.34838",0.004846%,$14.83
750,4HkLRnpjG8FpJdcirwc5G1qLNydLoUMPjAgbKVfjfUhC,pUJRGnXcLpSapZKBSJVnU1k5uL4eG3dVZczk25gwV7W,"48,375.291961",0.004838%,$14.8
751,B4KMjt2hqPFNVMMVi3tgUwy7PMj2EVPK9KeqRrLgZ1h9,2Bw2kCVRXYc6b7Ku3FutCRQgPuwCiGw2qydWty2DLzVP,"48,342.209779",0.004835%,$14.79
752,7QAWzbwz7JszdEnbCbkcunBtjXCKxoXigEhLrHMFCnjL,EoMMRrdoTUNy9iroNz8B3qh6CzzDVYF21UY5dxMZFo5s,"48,292.160204",0.00483%,$14.78
753,Fej2UNA95JDbKFuqbzCWDYRDYnUhiLiEQPeX8nUqL3Nn,2YwUNukA3qnL3XTVC1HTbCrFwA7boyeMj5CMJa1GUeKk,"48,258.65898",0.004826%,$14.77
754,EEKJjQLk55kzjiCNKTVAY1Xn77BqVmYeWrJFZQMq6j6d,CaMPperZBucJisK2PQCAFB9CbcqDULShkn9Vuj9MmgFX,"48,062.292423",0.004807%,$14.71
755,FoA4rNdBQHcLX4iYLgNBZ7SbZTVWdAeeUz2zu2fdPBxx,AxtUjcLmwj8dzYSpMnaZvj4XEuY3BtKk3FuUkZfZGSHg,"47,848.836351",0.004785%,$14.64
756,GwHodENS2jqHwaSNpSXRH274Ark1mqaHjNz7c9726PPM,DfSeGkaVUZXhtjDgexZ8grnbYyuo9eTLfttuKYjYYuuu,"46,867.094978",0.004687%,$14.34
757,Jv1jytcFNLcBinrzdvSKF23kk6h1kCikRSKB6o9Kg74,8bzaBjwGz7FCcw292AuxgkiJhVCM1aMWuCmtFnP213Eg,"46,057.750796",0.004606%,$14.09
758,GQM1PCJhxjv1xT1efc7woorBh6N73yhgZHDYvfybt4uV,FTQGHKLMWvFtVX7pKsWkKZoALPxSZs6fiFsJ3JSY7289,"46,015.983177",0.004602%,$14.08
759,8Mf6i6rVULcGcxQKyazYPrcYz19VJYgSSk96iKRDg5TF,3a73o7Fvbmnvhxuw3puQXJJ5nMQoSX2zsRXL45PKCQto,"45,772.281175",0.004578%,$14.01
760,4otB3US7czrYRGrj4ENMiCsUo51k5uHxZqRMXwBN6dXM,6tkK6W75bmDcQVj2iFS4NzCEZYY3huuD77feqjNXWwCC,"45,742.388015",0.004575%,$14
761,DkkToNeabFRCRg9ipppirDNXazFKLmbr8usEtRZJTU3P,DxAqtiMqb8MEyi6bctJnHbdKffcYvXn8qXTwEcdepESR,"45,600.146659",0.00456%,$13.95
762,GsPypdq7e1urnxA1pj7kkEfMrRwu1xdKCcbfBvpjkjfQ,CzWyupCu1Kqh5SWrWRDaZfokjnJrSGoN5VjCY3zQZGB3,"45,546.325587",0.004555%,$13.94
763,6mitpvnmMWwtNRanW9uvW4Ei21gE45jemCQ5zFZvXghQ,4LLLmj5pHhGNEJXmEj8Kh6Gvg1tFrD8enFEoC6M8DLib,"45,465.978367",0.004547%,$13.91
764,G4WTXLp5KHsxnLQnBqMGniMXgdaSaWvS5Ff419k6K5c8,5e7Z2uhbgw3WNS7nZZ8RV6Ci3V9AWMorTRjnkqCMXdRJ,"45,338.041525",0.004534%,$13.87
765,9kF3eNoLmVJYityn6WQBE3PbUBw9zdPfrwV5rJTs7JcZ,ESU9trK9Yg4JteJV5TeYXkBnW8kWsb7Rn5x9TPR1B2mh,"45,307.391828",0.004531%,$13.86
766,2UmLFg9h1GQFc6cJxgHEBnEMETex6XffhxYPHsm6gsjA,u8TcM72naNxyEtcg29PH1S16ttp32gaBuZgjQ88UZuX,"45,245.192723",0.004525%,$13.85
767,7FvUnoj8fo93h6eCkbbEyZa5RxWVzMN88Md8HVNKsW1X,GRBTfsaUdhvNTg2YEgxJvjcvqMb1yML4z4sLDzeR79BE,"45,065.165625",0.004507%,$13.79
768,5HRZAtZdTamHU17NFHYUdr3Xyuu7y8jzk6vXF6wuwwFy,EaT7UX8x6sAZTuVvY4kgphzBED2goT43xYgorEFJkRhH,"45,013.137489",0.004502%,$13.77
769,4o7o8PQH3dj5HegHM4vFxCHueQHuTqBNm9HtzDMQnYkk,9xvY3rorBUim8S9LPLofEeg82aJUhzibQpRuJWk6eYV6,"45,000.109037",0.0045%,$13.77
770,97VpQaFX1kcLJCzdyz1E6SXkqyvJJqehhgELG6uAMvN8,HKRR7qk4ZtYuN1rgFSUL7ipaRFEeDnRp7AwudPSWEs7A,"44,953.592627",0.004496%,$13.76
771,3u1dwRS1yUDiTmW1KrvZzuKXbvvX9HnaKZv8omm3m8q6,8HvSNmKPTapVDANUmd6kYYvTWQreG7DVCA2WkSoZ2Zgy,"44,794.741826",0.00448%,$13.71
772,HZMbUuLyraRnduw3iTXJ2uyfc8szCPTArpMGNXKSoVFQ,HJhLiKgvu9HY9uVUKgKFpZN7tqnU5Yuy9gqRhfaBr2nG,"44,670.776377",0.004467%,$13.67
773,2bRHxQXAZN7vTHBns38f4Tes5qhme2kGa8gyzkmdanBA,7EUqjU9BGf9ZkJkVXCH4vwLw5CujuVJQcQSWTWSamg8h,"44,665.397811",0.004467%,$13.67
774,4fpTcAKcKx8qXDoASr8GPtqKqkgANnZhmdTMSjNJFGdb,8E1uYXM9Nh2NjuM6hdkuJYqxf3kgLycXDedUdtXbWv4E,"44,390.948374",0.004439%,$13.58
775,FAQAj3KwotbJrrp3pptqPu7Ldjj6WC4HnLVejU7dQPFg,9mS4fx8E7YmCUgQQ7UgqiizAhL3DbsNJbY6QLjS2Cev2,"44,301.900371",0.00443%,$13.56
776,DwdkcGWKVXUDcXAtckRDXdhQX6HW7xty6VkjiRyxu4GJ,4qbtRdt2AbdndthvpomKAaWyxMiTwxaqJrMKuAyWQsdG,"44,286.019021",0.004429%,$13.55
777,5BY3X5FVFrFgMu4a1vNi7jCjStSwGu391DVZHana1cCY,5xDyJ3xwbcw9y3NnkuRcyns9ihoc2pNbcdxgUu2sY6D7,"44,270.676607",0.004427%,$13.55
778,7pK5nysB8FX2wcDCkUF2kzJrHfhQuuKuSmf74vuXJDot,4Edpa1Ft7QbHEBjWiXwQgF3pPKfBxfAAAhZBEc1tTzFU,"44,244.228022",0.004425%,$13.54
779,FjLjA18YTJQZKhKRDFLczPAg1uvG8pV8v32eZJM5mTPH,FotQS8TRHWv5m5uXMjyNyoWQnPWZCVzoRoHPZQbU918A,"44,120.297502",0.004412%,$13.5
780,B8b2DzUrVx6aWRUMdkX9FANGE7ncojBicKHQbKa4eqc9,BYTHF5CqPhAgUcLUW6updb6Qt4qtBCLqy5S941eyGb1n,"43,801.007653",0.00438%,$13.4
781,E5Gd4TmTcc3DLabzC5Zb3XkA85w6vJpyBRHeeMYMwpoo,6AUHSnrrDKY7Z4sEPQ1hLWnKhngaPm7P1qAe7ViH83b6,"43,578.13044",0.004358%,$13.34
782,DAkYUSHkneqPn7idPvHdMHCbnBPH6bzYDnjVBEiQH52K,Cfoxnum8oVVJ7BwxzfhoSzCLgiDHgMhJAVHDCzpDP6ny,"43,562.261621",0.004356%,$13.33
783,HY58qtAX61dzd7yA3fTUxYZSFB3L59iBFcNsjGzA9Har,Dpwstf7zqE318NsK3DzYo3i3RGkhgqWFsRUsUqAesBDH,"43,539.250514",0.004354%,$13.32
