  ,address,quantity,percetages,value
1668,0x6DA00B02Fe688a2f794de90b36e4a849F9291730,339.955930167728128748,0.0003,$0.18
1669,0x6DA00B02Fe688a2f794de90b36e4a849F9291730,339.955930167728128748,0.0003,$0.18
1670,0x0773408e79adDE589eb995A05BE1579885ec18C7,338.460288194570007537,0.0003,$0.18
1671,0x0773408e79adDE589eb995A05BE1579885ec18C7,338.460288194570007537,0.0003,$0.18
1672,0xBBAC7CFE8E150E330F11C9EA8EbCB52894103caD,320.122005605549963349,0.0003,$0.17
1673,0xBBAC7CFE8E150E330F11C9EA8EbCB52894103caD,320.122005605549963349,0.0003,$0.17
1674,0x16A53Ad5b843a48f6d1aD4F8028c5cdaF978e086,317.198840508294223084,0.0003,$0.17
1675,0x16A53Ad5b843a48f6d1aD4F8028c5cdaF978e086,317.198840508294223084,0.0003,$0.17
1676,0xd3e4d9c3c3bddf245620042a514a165D9b391656,309.763813501356333668,0.0003,$0.16
1677,0xd3e4d9c3c3bddf245620042a514a165D9b391656,309.763813501356333668,0.0003,$0.16
1678,0x8CD3C71864f1B1b394E6a6c484d6F5b3a04afCe5,302.788029011833430003,0.0003,$0.16
1679,0x8CD3C71864f1B1b394E6a6c484d6F5b3a04afCe5,302.788029011833430003,0.0003,$0.16
1680,0xCfFA7148f85e4fa3a6863f29c1774eae9cE5b7a0,300.000000000000077663,0.0003,$0.16
1681,0xCfFA7148f85e4fa3a6863f29c1774eae9cE5b7a0,300.000000000000077663,0.0003,$0.16
1682,0x9c417CE539dAB3333F94D524f318A3fA3A7bF181,300,0.0003,$0.16
1683,0x9c417CE539dAB3333F94D524f318A3fA3A7bF181,300,0.0003,$0.16
1684,0x673d00e46f53692a2F7bc997553683Da6a5F7d0D,296.987524104392579697,0.0003,$0.16
1685,0x673d00e46f53692a2F7bc997553683Da6a5F7d0D,296.987524104392579697,0.0003,$0.16
1686,0x213e037e35956Be8210b4187C1d671ed2a878310,294.316857837308440178,0.0003,$0.15
1687,0x213e037e35956Be8210b4187C1d671ed2a878310,294.316857837308440178,0.0003,$0.15
1688,0x3405dAc26005F4f99a6EDF4f0ea6Ae94D3D25fb4,292.840789683087833834,0.0003,$0.15
1689,0x3405dAc26005F4f99a6EDF4f0ea6Ae94D3D25fb4,292.840789683087833834,0.0003,$0.15
1690,0x62D8d0A93b05c091bD40A08234633C900721731C,292.56859856169420724,0.0003,$0.15
1691,0x62D8d0A93b05c091bD40A08234633C900721731C,292.56859856169420724,0.0003,$0.15
1692,0x369dE852389dae7acc18492e2825c098e4Bdb2aD,291.603518370144863623,0.0003,$0.15
1693,0x369dE852389dae7acc18492e2825c098e4Bdb2aD,291.603518370144863623,0.0003,$0.15
1694,0x6bCea83670dCD8484cedf7bd67C86A725D37F60c,290.271189083262289779,0.0003,$0.15
1695,0x6bCea83670dCD8484cedf7bd67C86A725D37F60c,290.271189083262289779,0.0003,$0.15
1696,0x7dd4184D3aB4129E0B51C1a45699d247e419CCA9,290.074571036075947099,0.0003,$0.15
1697,0x7dd4184D3aB4129E0B51C1a45699d247e419CCA9,290.074571036075947099,0.0003,$0.15
1698,0xF699938AF23bafA20cCc8C61B1AFdbcB11e85759,286.128857951445703706,0.0003,$0.15
1699,0xF699938AF23bafA20cCc8C61B1AFdbcB11e85759,286.128857951445703706,0.0003,$0.15
1700,0xb5ad01603a45382c128FB9b7D150d7585323AB63,282.243695700187384238,0.0003,$0.15
1701,0xb5ad01603a45382c128FB9b7D150d7585323AB63,282.243695700187384238,0.0003,$0.15
1702,0x3137919597e8e267DC0380D497e6E6b1718d3d91,281.706,0.0003,$0.15
1703,0x3137919597e8e267DC0380D497e6E6b1718d3d91,281.706,0.0003,$0.15
1704,0xFcd3A3fEAB5AF05557233a8dDa842e3dE7154574,280.342586251953719386,0.0003,$0.15
1705,0xFcd3A3fEAB5AF05557233a8dDa842e3dE7154574,280.342586251953719386,0.0003,$0.15
1706,0x14A218a2B912BE67def270c71B709c750D70711E,278.159049451192784809,0.0003,$0.15
